1511532452.340		282029	212860	24	68948	197	137792	31	323	0	400
1511532453.341		283906	215242	22	68440	202	136896	31	323	0	400
1511532454.341		284631	215586	25	68882	138	137738	31	323	0	400
1511532455.341		290936	221819	35	68931	151	137886	31	323	0	400
1511532456.341		284030	215132	21	68775	102	137659	31	323	0	400
1511532457.341		282212	213745	24	68266	177	136282	31	323	0	400
1511532458.341		282480	213736	23	68491	230	136985	31	323	0	400
1511532459.341		284170	214961	21	69085	103	137899	31	323	0	400
1511532460.341		283795	214641	29	69012	113	137958	31	323	0	400
1511532461.341		284243	215420	22	68703	98	137300	31	323	0	400
1511532462.341		288038	218594	20	69322	102	138569	31	323	0	400
1511532463.341		284731	215124	22	69470	115	138823	31	323	0	400
1511532464.341		285693	216693	23	68863	114	137637	31	323	0	400
1511532465.341		283353	214815	22	68419	97	136799	31	323	0	400
1511532466.341		283382	214504	21	68632	225	137122	31	323	0	400
1511532467.341		285030	216414	23	68495	98	136964	31	323	0	400
1511532468.341		283766	215462	24	68179	101	136264	31	323	0	400
1511532469.341		286200	216840	23	69141	196	137958	31	323	0	400
1511532470.341		290765	221637	30	69004	94	137879	31	323	0	400
1511532471.341		287462	218094	22	69245	101	138484	31	323	0	400
1511532472.340		284877	215809	23	68945	100	137844	31	323	0	400
1511532473.341		283363	214707	22	68532	102	137002	31	323	0	400
1511532474.341		286534	217922	31	68458	123	137037	31	323	0	400
1511532475.341		283564	214681	22	68563	298	136976	31	323	0	400
1511532476.341		285146	216023	24	68897	202	137822	31	323	0	400
1511532477.340		286834	217367	23	69248	196	138606	31	323	0	400
1511532478.341		284338	215423	27	68707	181	137272	31	323	0	400
1511532479.341		285866	216810	21	68917	118	137860	31	323	0	400
1511532480.340		281282	212302	23	68604	353	137038	31	323	0	400
1511532481.341		286678	218057	24	68390	207	136859	31	323	0	400
1511532482.341		282876	214264	21	68426	165	136839	31	323	0	400
1511532483.341		283894	215123	48	68516	207	136813	31	323	0	400
1511532484.341		284539	215459	21	68960	99	137816	31	323	0	400
1511532485.341		285746	215943	20	68920	863	137742	31	323	0	400
1511532486.341		284911	215780	19	68905	207	137611	31	323	0	400
1511532487.341		283657	214813	19	68689	136	137174	31	323	0	400
1511532488.341		282701	214391	23	68190	97	136224	31	323	0	400
1511532489.340		283422	214845	18	68364	195	136777	31	323	0	400
1511532490.341		285263	216170	24	68428	641	136909	31	323	0	400
1511532491.341		288003	218780	64	68905	254	138136	31	323	0	400
1511532492.341		286071	216628	21	69306	116	138527	31	323	0	400
1511532493.340		287550	218535	29	68884	102	137884	31	323	0	400
1511532494.340		287091	218117	22	68850	102	137731	31	323	0	400
1511532495.341		282522	214306	30	68082	104	136232	31	323	0	400
1511532496.341		282888	214565	34	68139	150	136304	31	323	0	400
1511532497.340		286009	217759	21	68018	211	136208	31	323	0	400
1511532498.341		285345	216617	22	68480	226	137012	31	323	0	400
1511532499.341		285464	216394	22	68944	104	137742	31	323	0	400
1511532500.340		285058	216119	20	68809	110	137706	31	323	0	400
1511532501.341		283103	213815	20	68226	1042	136358	31	323	0	400
1511532502.341		281764	213396	20	68209	139	136657	31	323	0	400
1511532503.341		283789	215107	18	68480	184	136974	31	323	0	400
1511532504.340		285303	216584	23	68534	162	136974	31	323	0	400
1511532505.341		289078	220148	21	68809	100	137821	31	323	0	400
1511532506.341		287870	219228	21	68521	100	137071	31	323	0	400
1511532507.341		285796	216648	24	68937	187	137955	31	323	0	400
1511532508.341		289528	219854	39	69515	120	138889	31	323	0	400
1511532509.341		282145	212928	22	68973	222	137852	31	323	0	400
1511532510.341		282403	213895	32	68372	104	136685	31	323	0	400
1511532511.341		281674	212930	25	68477	242	137039	31	323	0	400
