1511541259.810		438177	352152	25	85954	46	155781	120	794	0	301
1511541261.789		290304	209162	23	81073	46	149922	90	812	0	200
1511541263.788		294719	210362	20	84298	39	153187	140	620	0	200
1511541265.789		288973	208782	22	80126	43	148520	90	812	0	200
1511541267.788		290369	207766	22	82535	46	150694	140	627	0	200
1511541269.788		354862	273629	21	81180	32	150012	90	991	0	200
1511541271.788		292119	208803	22	83226	68	151534	158	621	0	200
1511541273.789		287765	208915	22	78790	38	147611	120	794	0	301
1511541275.789		287125	210346	22	76719	38	145922	90	812	0	200
1511541277.789		292336	209187	25	83070	54	151536	140	620	0	200
1511541279.789		285867	207770	22	78040	35	145974	90	812	0	200
1511541281.789		294625	210182	23	84385	35	153146	140	627	0	200
1511541283.789		287502	208455	22	78991	34	147252	90	991	0	200
1511541285.789		290350	208565	21	81724	40	150106	158	621	0	200
1511541287.788		288444	208382	28	79999	35	148391	120	794	0	301
1511541289.789		285388	208598	20	76738	32	145238	90	812	0	200
1511541291.788		293159	210172	22	82926	39	152173	140	620	0	200
1511541293.789		286142	209275	21	76815	31	145703	90	812	0	200
1511541295.789		292023	208990	20	82970	43	151477	140	627	0	200
1511541297.789		288460	208331	21	80076	32	148575	90	991	0	200
1511541299.788		292929	210542	23	82325	39	151234	158	621	0	200
1511541301.789		288051	208288	20	79705	38	148177	120	794	0	301
1511541303.789		288548	210012	20	78475	41	147305	90	812	0	200
1511541305.789		293850	210175	21	83610	44	152531	140	620	0	200
1511541307.789		287392	208704	22	78628	38	147421	90	812	0	200
1511541309.788		290139	207416	28	82657	38	150748	140	627	0	200
1511541311.789		287590	209211	29	78318	32	146789	90	991	0	200
1511541313.788		294153	210346	23	83745	39	152594	158	621	0	200
1511541315.789		295685	211408	29	84198	50	153498	120	794	0	301
1511541317.788		289182	207977	23	81149	33	149683	90	812	0	200
