1511540982.772		296395	209164	25	87170	36	155566	120	794	0	301
1511540982.960		289581	207603	21	81924	33	149875	90	812	0	200
1511540983.146		297719	207417	21	90245	36	158182	140	620	0	200
1511540983.345		291705	209959	25	81687	34	150565	90	812	0	200
1511540983.545		293740	207376	20	86308	36	154286	140	627	0	200
1511540983.746		291756	209894	33	81775	54	150425	90	991	0	200
1511540983.946		290795	208924	28	81810	33	150260	158	621	0	200
1511540984.145		292550	209607	22	82879	42	151702	120	794	0	301
1511540984.345		287139	207456	19	79636	28	147746	90	812	0	200
1511540984.546		294567	209791	21	84715	40	152977	140	620	0	200
1511540984.745		288488	210091	21	78327	49	147265	90	812	0	200
1511540984.945		295568	210031	30	85466	41	154300	140	627	0	200
1511540985.145		289737	210347	23	79337	30	148101	90	991	0	200
1511540985.345		295438	211330	21	84028	59	152777	158	621	0	200
1511540985.545		295495	211119	22	84321	33	153256	120	794	0	301
1511540985.745		293374	211160	23	82145	46	151375	90	812	0	200
1511540985.946		291880	209299	25	82516	40	151003	140	620	0	200
1511540986.146		289538	209107	22	80366	43	148745	90	812	0	200
1511540986.345		295320	211916	33	83338	33	152441	140	627	0	200
1511540986.545		287768	209046	23	78655	44	147115	90	991	0	200
1511540986.746		293453	208895	22	84478	58	153173	158	621	0	200
1511540986.945		293590	210015	21	83514	40	152281	120	794	0	301
1511540987.146		290284	210118	32	80090	44	148903	90	812	0	200
1511540987.345		293025	208162	27	84763	73	153237	140	620	0	200
1511540987.545		290066	209533	42	80453	38	148972	90	812	0	200
1511540987.746		292340	209429	30	82842	39	151582	140	627	0	200
1511540987.945		286153	207923	22	78177	31	146502	90	991	0	200
1511540988.145		291604	210040	22	81502	40	150364	158	621	0	200
1511540988.345		291084	209405	26	81613	40	150446	120	794	0	301
1511540988.545		291286	211092	21	80139	34	149437	90	812	0	200
1511540988.746		292277	209545	22	82669	41	151360	140	620	0	200
1511540988.945		287691	209769	21	77873	28	146550	90	812	0	200
1511540989.146		294737	211594	21	83084	38	152285	140	627	0	200
1511540989.346		289778	210156	22	79551	49	148407	90	991	0	200
1511540989.546		291825	208966	22	82797	40	151153	158	621	0	200
1511540989.745		290364	209255	27	81038	44	149889	120	794	0	301
1511540989.946		285713	209857	22	75800	34	144561	90	812	0	200
1511540990.145		291288	208992	22	82235	39	150689	140	620	0	200
1511540990.346		288015	209782	20	78165	48	146967	90	812	0	200
1511540990.546		290951	208785	25	82095	46	150829	140	627	0	200
1511540990.745		286420	210315	23	76043	39	144779	90	991	0	200
1511540990.946		290217	208687	20	81474	36	149788	158	621	0	200
1511540991.146		288383	208664	23	79649	47	148311	120	794	0	301
1511540991.345		286715	208366	22	78295	32	146653	90	812	0	200
1511540991.546		290921	208595	27	82264	35	150584	140	620	0	200
1511540991.746		286619	209141	19	77426	33	145786	90	812	0	200
1511540991.946		293015	210066	30	82885	34	151674	140	627	0	200
1511540992.146		286773	208094	20	78620	39	146994	90	991	0	200
1511540992.345		290976	209715	23	81203	35	149825	158	621	0	200
1511540992.545		289461	208323	22	81086	30	149275	120	794	0	301
1511540992.745		287669	208994	29	78594	52	147397	90	812	0	200
1511540992.945		292654	210380	22	82219	33	151094	140	620	0	200
1511540993.145		287200	206786	21	80360	33	148286	90	812	0	200
1511540993.345		293318	208401	22	84854	41	153014	140	627	0	200
1511540993.545		288090	210018	20	78015	37	146727	90	991	0	200
1511540993.745		293350	210990	20	82304	36	151500	158	621	0	200
1511540993.945		294674	209896	15	84730	33	153517	120	794	0	301
1511540994.146		287609	208632	24	78923	30	147257	90	812	0	200
1511540994.345		293072	209960	23	83051	38	151822	140	620	0	200
1511540994.545		290220	208928	23	81222	47	149643	90	812	0	200
1511540994.745		290823	209030	31	81714	48	150130	140	627	0	200
1511540994.946		288494	208795	21	79643	35	147966	90	991	0	200
1511540995.146		291269	209050	22	82157	40	150710	158	621	0	200
1511540995.345		290763	210130	20	80574	39	149372	120	794	0	301
1511540995.545		289191	210081	19	79044	47	147734	90	812	0	200
1511540995.745		289915	208836	18	81022	39	149264	140	620	0	200
1511540995.946		286702	208727	21	77916	38	146661	90	812	0	200
1511540996.145		290979	208916	23	82002	38	150733	140	627	0	200
1511540996.345		286938	208871	22	78005	40	146293	90	991	0	200
1511540996.546		289085	208591	22	80421	51	148745	158	621	0	200
1511540996.746		293923	209062	29	84787	45	153159	120	794	0	301
