1511540846.137		393536	281039	15	112456	26	181688	140	620	0	200
1511540846.117		420890	300041	16	120804	29	189330	120	794	0	301
1511540846.128		414157	287474	16	126656	11	195840	90	812	0	200
1511540846.168		374407	259784	13	114602	8	183344	90	991	0	200
1511540846.148		400886	278467	17	122389	13	191210	90	812	0	200
1511540846.178		371550	250346	10	121180	14	190056	158	621	0	200
1511540846.198		391949	299230	7	92697	15	239195	90	812	0	200
1511540846.187		412950	242401	18	170513	18	238738	120	794	0	301
1511540846.218		385385	279633	14	105726	12	232739	90	812	0	200
1511540846.237		367643	260396	11	107226	10	214891	90	991	0	200
1511540846.157		447599	270536	19	177018	26	246155	140	627	0	200
1511540846.267		340246	239439	9	100781	17	178714	90	812	0	200
1511540846.257		351743	247505	10	104209	19	191895	120	794	0	301
1511540846.227		385346	272700	9	112622	15	230022	140	627	0	200
1511540846.208		406053	227354	23	178660	16	247762	140	620	0	200
1511540846.344		287205	208403	12	78776	14	147250	90	991	0	200
1511540846.345		303001	215246	10	87723	22	158071	140	620	0	200
1511540846.344		304406	211810	9	92565	22	162082	90	812	0	200
1511540846.345		324103	220855	9	103195	44	173661	90	812	0	200
1511540846.248		421243	263898	11	157314	20	255079	158	621	0	200
1511540846.345		324913	232299	9	92589	16	165699	140	627	0	200
1511540846.345		325201	218143	13	107009	36	177618	158	621	0	200
1511540846.345		329104	226056	12	103013	23	175948	120	794	0	301
1511540846.358		321570	226796	11	94747	16	163231	90	812	0	200
1511540846.347		334191	232950	10	101207	24	174735	140	620	0	200
1511540846.378		307649	224902	11	82693	43	151532	90	991	0	200
1511540846.367		323306	221811	13	101462	20	170232	140	627	0	200
1511540846.407		291984	208932	15	83021	16	151407	90	812	0	200
1511540846.388		312270	215014	11	97202	43	166439	158	621	0	200
1511540846.397		304492	210437	10	94001	44	162755	120	794	0	301
1511540846.417		292330	210999	13	81270	48	151072	140	620	0	200
1511540846.427		290216	212475	14	77713	14	147254	90	812	0	200
1511540846.437		292203	212428	14	79732	29	148676	140	627	0	200
1511540846.448		288446	210938	22	77446	40	145997	90	991	0	200
1511540846.458		293028	209601	12	83398	17	152062	158	621	0	200
1511540846.468		293192	211501	14	81654	23	150278	120	794	0	301
1511540846.478		289821	211385	21	78393	22	147358	90	812	0	200
1511540846.488		285625	207392	21	78188	24	146441	140	620	0	200
1511540846.497		292711	211788	24	80866	33	149678	90	812	0	200
1511540846.507		291717	210146	12	81544	15	149725	140	627	0	200
1511540846.517		291664	208241	42	83363	18	151923	90	991	0	200
1511540846.527		304358	223276	15	81023	44	156675	158	621	0	200
1511540846.538		294520	212867	9	81598	46	151371	120	794	0	301
1511540846.548		292884	211985	12	80871	16	150122	90	812	0	200
1511540846.558		294153	211148	22	82963	20	152032	140	620	0	200
1511540846.567		290094	206216	12	83851	15	151611	90	812	0	200
1511540846.577		292792	210027	14	82729	22	151324	140	627	0	200
1511540846.597		293689	214415	11	79230	33	147932	158	621	0	200
1511540846.588		304880	221421	13	83435	11	151232	90	991	0	200
1511540846.608		300937	211450	10	89453	24	158881	120	794	0	301
1511540846.617		291372	211927	13	79421	11	148317	90	812	0	200
1511540846.627		296319	211229	15	85051	24	153657	140	620	0	200
1511540846.638		292046	214345	12	77675	14	147581	90	812	0	200
1511540846.657		293148	211020	15	82094	19	150584	90	991	0	200
1511540846.647		304779	211230	12	93494	43	161567	140	627	0	200
1511540846.677		287675	208315	13	79306	41	147975	120	794	0	301
1511540846.667		298703	209373	9	89286	35	157544	158	621	0	200
1511540846.688		291563	210543	12	80976	32	149666	90	812	0	200
1511540846.697		294831	212735	12	82064	20	151052	140	620	0	200
1511540846.708		291753	210948	10	80767	28	149945	90	812	0	200
1511540846.717		294046	210726	15	83281	24	151784	140	627	0	200
1511540846.728		292194	209836	13	82329	16	150461	90	991	0	200
1511540846.738		286499	206131	16	80305	47	148067	158	621	0	200
1511540846.747		292462	207415	13	84996	38	153170	120	794	0	301
1511540846.758		282707	206616	16	76059	16	144187	90	812	0	200
1511540846.767		299883	211635	13	88207	28	157789	140	620	0	200
1511540846.778		298604	211300	15	87263	26	155862	90	812	0	200
1511540846.787		301422	211903	14	89479	26	158223	140	627	0	200
1511540846.798		293508	209798	16	83681	13	151824	90	991	0	200
1511540846.807		296243	212339	12	83868	24	152738	158	621	0	200
1511540846.818		294702	210213	11	84453	25	153500	120	794	0	301
1511540846.828		293347	210486	14	82811	36	151676	90	812	0	200
1511540846.837		291783	208302	21	83430	30	151591	140	620	0	200
1511540846.848		288559	209160	27	79348	24	147766	90	812	0	200
1511540846.867		285887	210167	14	75690	16	144195	90	991	0	200
1511540846.857		300907	219147	13	81719	28	150952	140	627	0	200
1511540846.878		292517	211328	13	81154	22	150143	158	621	0	200
1511540846.888		289659	208633	13	80998	15	149158	120	794	0	301
1511540846.898		284132	207299	23	76795	15	144865	90	812	0	200
1511540846.908		295798	212096	11	83663	28	152844	140	620	0	200
1511540846.917		286811	211924	14	74861	12	143861	90	812	0	200
1511540846.928		292633	210044	12	82544	33	151042	140	627	0	200
